costumer_id,recom_articles
15512331330424369331,"[786304001, 355072002, 786304005, 817472005, 616598022, 682325001, 689109001, 761621001, 567893004, 876053002, 872085002, 760597001, 705258001, 680597010, 775210001, 568575001, 585812001, 718292001, 511828001, 624148003, 111593001, 734569002, 632982059, 837438002, 838099001, 717779004, 827411006, 663016001, 786920002, 682238024, 666045001, 815549001, 762856014, 809874001, 726226002, 751591002, 501820001, 501820002, 675068004, 740412006, 393447015, 824337007, 624486002, 779622003, 757286005, 572797048, 760123001, 763323002, 690107001, 811835004, 695632001, 711440002, 879781004, 783418001, 681594001, 891663002, 685284003, 743908009, 822115001, 763171003, 666382015, 633464001, 764280001, 870776002, 763469001, 875469007, 695632087, 612193003, 786657004, 609334001, 867979001, 586955001, 553611005, 741259006, 674400001, 681376001, 574752003, 501323012, 699445001, 781813002, 659381001, 590922001, 744906002, 753802004, 653428002, 664074018, 572127013, 753737001, 805321001, 817417005, 694153007, 575347003, 544627004, 680264001, 687304001, 678280003, 730013001, 886557002, 529012041, 732573001, 643357001, 688498001, 605106002, 717490002, 709746003, 782066008, 747634008, 727004001, 697564010, 719238004, 833499002, 782875003, 755440001, 850224001, 153115019, 554757003, 859077005, 736218002, 714650003, 741466004, 736090003, 745711001, 406724001, 682457001, 622745003, 752857003, 746329003, 852910001, 905518001, 756099004, 316441025, 710936002, 682776002, 719128001, 837741001, 854637002, 399256013, 537688015, 510210001, 781570001, 794007001, 736983002, 742956001, 619884001, 876332002, 786668001, 684588008, 917121001]"
15606054975909713761,"[717664002, 562252035, 830016003, 821152003, 827968007, 760597001, 892309002, 701802001, 708138002, 775402004, 581162007, 872575001, 832479003, 741419001, 557994014, 654410023, 349301032, 702249001, 639273003, 854025004, 581086001, 879294002, 679774001, 670942007, 874547003, 776179003, 589599042, 856232002, 855080002, 587229001, 671453002, 762205003, 621757003, 678942031, 846354001, 853394001, 637255001, 400285020, 879996001, 351484002, 777148003, 566140004, 581105001, 855793004, 760806001, 522374004, 714790008, 539291001, 663515001, 266875006, 714790017, 446224002, 736923011, 790096002, 564358023, 714790024, 664133001, 633285002, 793018001, 814650001, 733067001, 640154008, 758191001, 700079003, 818031004, 586896039, 829977004, 777273005, 681657010, 711427001, 821731001, 807331001, 708845001, 777229004, 565379022, 537688015, 711053007, 619778001, 728162001, 728162002, 473954008, 768759001, 867948001, 839521001, 846753002, 725718001, 399223026, 854550001, 120129014, 852523001, 741419002]"
15679302018909038856,"[878720001, 836480003, 879248004, 853792005, 408875018, 408875020, 824778004, 818031001, 628927001, 643535001, 899247005, 496762018, 795417003, 676052008, 883033001, 607705002, 770345002, 852585002, 539209001, 496111018, 660308009, 662553002, 484398001, 720473004, 688105011, 780297006, 775838001, 670942002, 555550003, 823118001, 892558001, 747939002, 659459001, 853251001, 629758013, 657283003, 892051002, 510675005, 712216009, 757741003, 893106001, 726226002, 712914003, 824194002, 669874002, 456163030, 875719003, 719639003, 516903008, 870188001, 738924001, 890684002, 681373027, 825585002, 808305003, 875350001, 852523001]"
15896500065197103653,"[713712001, 650672002, 657512003, 761288002, 399256005, 870528005, 708432005, 662888003, 798885001, 863000003, 785853001, 742525002, 806605001, 713602002, 558986003, 777690002, 859850002, 859363003, 673900001, 707508002, 693612003, 504154027, 687524012, 721457004, 662257006, 689365040, 817358001, 638142002, 731086002, 695545008, 714790008, 646035001, 670499002, 678942011, 822203005, 539723006]"
15947037600016580652,"[725552001, 648256002, 770352003, 919248002, 676592002, 634320007, 470789001, 606107001, 707717006, 717370001, 734874002, 841375001, 677999001, 714191001, 775311002, 739903001, 811663002, 876367002, 634591002, 643396001, 739503002, 677999012, 740409001, 560393001, 689365037, 784537005, 778062001, 903374001, 762846003, 749699001, 645065020, 914200001, 710056001, 921944001, 866520001, 850251001, 749885001, 661373001, 539291001, 889565001, 487827024, 755362001, 644797009, 702802003, 581138002, 890450001, 752514007, 871517016, 736087001, 822199001, 875239002, 580482011, 879863001, 776237022, 731996001, 711053026, 578316001, 572604001, 576775009, 776237029, 524529001, 639985002, 605777010, 607030008, 909179001, 759814011]"
15972892190092819261,"[523404032, 935840001, 509280004, 870528005, 846581001, 751285001, 579541004, 717674001, 589599001, 663679001, 719231002, 706016028, 693322013, 651369001, 568137003, 224521007, 487050032, 837694001, 689365040, 762846008, 646035001, 510419001, 678942011, 685811002, 662888003, 893064003, 857448004, 685448005, 785853001, 566621002, 742525002, 695421001, 700701001, 801309002, 788946001, 803399001, 841383002, 795975003, 573085020, 772711004, 788455008, 695601001, 736593002, 721457004, 703718001, 779622005, 739974006, 714790008, 899003001, 512251008, 726128002, 902288003, 708432005, 488561032, 798885001, 787237005, 587813006, 549914003, 399087001, 747737001, 756633001, 504154027, 687524012, 774873001, 589924014, 562245039, 695545008, 702702001, 778062001, 690478001, 751471027, 737710005, 771822003, 782446003, 670499002, 859363003, 677347003, 882840002, 719544002, 552473031, 716045001, 806605001, 718189003, 826498003, 759415001, 674606044, 611415005, 674606047, 792428001, 693612003, 777036004, 612481002, 863937003, 867446002, 832598002, 408875001, 874891003, 539723006]"
16030215817929928173,"[622958016, 399256001, 594264003, 778064003, 817472004, 636323001, 761432005, 562245001, 507910026, 815549001, 633808016, 630714001, 730482003, 413707031, 802994007, 822959001, 713199001, 774151002, 715052001, 679284001, 833100003, 691764006, 827359014, 708345005, 761619001, 640542002, 673638005, 524825016, 535035001, 835563006]"
16056755412891171567,"[706016001, 399201026, 727616003, 870528005, 810005002, 727061002, 816597006, 706016015, 816490001, 868213011, 678687001, 707743003, 539723006, 676052001, 889652002, 746644001, 769748005, 632982059, 739529007, 689365040, 555102001, 721118001, 724905009, 855198005, 670942007, 816563001, 646035001, 678942011, 634248003, 921096004, 662888003, 785853001, 742525002, 721298003, 719239001, 807079001, 686631001, 746087002, 599580001, 826865001, 865073002, 881361003, 682289001, 721457004, 704849001, 739953004, 581777008, 610321008, 736870001, 573085043, 648998001, 711462005, 680262003, 714790008, 881947001, 681179001, 624251002, 626587003, 708379004, 695632001, 766928002, 679280001, 874064001, 708432005, 745232003, 798885001, 550309001, 554598027, 770021003, 888229005, 919365008, 717050001, 767834002, 717050003, 642437015, 842607001, 663567001, 849519004, 729860001, 686564003, 776185001, 837049002, 687524012, 695545008, 690478001, 778062001, 708366004, 670499002, 859363003, 611235002, 733027005, 637283007, 762936001, 810520002, 745475010, 749699009, 788248001, 863000003, 785464001, 695544002, 860525001, 806605001, 746509004, 776237006, 373506008, 713997016, 791223002, 699735002, 708311004, 716951001, 674606047, 660599009, 648940001, 693612003, 640716001, 629420002, 452898029, 575542001, 763862002, 798966001, 829302004, 766955001, 536139006]"
16061514822529537340,"[706016001, 842560001, 825600002, 740427001, 823168006, 817280008, 736213002, 723349003, 876053002, 746069006, 789770001, 844906001, 640021011, 413707031, 707743003, 733098011, 679285020, 640021023, 632982059, 809961003, 772830001, 717779001, 844915003, 682813001, 811773002, 802461001, 818397001, 903773002, 772349008, 778386002, 828114003, 788754002, 868018004, 803986008, 719239001, 746994009, 795975003, 774151001, 599580001, 802556001, 836284002, 636455009, 731644001, 865073002, 605094001, 783398001, 731046003, 711462005, 674651001, 761968002, 773808002, 516859013, 868939001, 189616008, 665477002, 554598027, 708090001, 650682004, 674010008, 842607001, 768879001, 745199003, 857007001, 770351005, 873092002, 676580003, 548613029, 687034024, 643577001, 837049002, 504154027, 877273001, 824185002, 560270001, 757614001, 873678003, 708366004, 554598067, 666382005, 745475004, 510126016, 610776001, 810520002, 860525001, 712216009, 857901001, 852365001, 776237006, 822946002, 731160021, 687704022, 843671001, 580482012, 776237030, 765729001, 909185002, 711521004, 887830002, 799190003, 883275001, 765739003, 536139006]"
16062697723589802285,"[842560001, 825600002, 823168006, 761621001, 736213002, 723349003, 690933004, 568597007, 590922001, 640021011, 413707031, 733098011, 679285020, 640021023, 511828001, 653428002, 660500002, 739529007, 637566004, 717779001, 575347003, 844915003, 585480001, 529012041, 732573001, 802461001, 818397001, 903773002, 772349008, 684210001, 788754002, 868018004, 803986008, 685863001, 746994009, 774151001, 727004001, 636455009, 731644001, 705841001, 739953003, 605094001, 783398001, 860411001, 803547002, 915611004, 811835004, 612891008, 773808002, 516859013, 868939001, 803685001, 665477002, 708090001, 650682004, 697050008, 674010008, 857007001, 547780001, 687524001, 873092002, 676580003, 687034024, 824185002, 905518001, 708910001, 757614001, 524825012, 666382005, 637283006, 316441025, 682776002, 700344002, 607661001, 854637002, 749699017, 852365001, 875469007, 695632087, 843671001, 580482012, 695632099, 765729001, 909185002, 612193003, 887830002, 799190003, 740427001, 765739003]"
16103444837667923623,"[739144004, 808624007, 787925001, 697054026, 721320010, 705293001, 850917001, 630714001, 562498002, 539474002, 681373010, 324946001, 456163028, 785034008, 705031001, 789119002, 456163034, 479167004, 733076001, 732676001, 756132001, 808276001, 779827003, 828652002, 681657002, 773897003, 847673003, 824310001, 586126002, 829078001, 702790003, 859622001, 844198002, 842606003, 179123001, 816563002, 735763003]"
16129745364836728294,"[755440001, 355072002, 574752003, 695632001, 787925001, 705258001, 630714001, 789119002, 733076001, 732676001, 756132001, 808276001, 622745003, 773897003, 586126002, 675139002, 735763003, 779827003, 816563002, 680264001, 839496004, 673677002, 697054026, 721320010, 399256013, 510210001, 605106002, 717490002, 539474002, 681373010, 695632087, 705031001, 828652002, 393447015, 824310001, 829078001, 702790003, 859622001]"
16169536517697217003,"[674492001, 751664001, 938624001, 939160002, 747737001, 771829002, 832453002, 733749005, 579541072, 755754001, 659550006, 399061015, 831430008, 875239001, 918547002]"
16274115564692848737,"[674400001, 355072002, 574752003, 786304001, 501323012, 700758017, 760597001, 905365001, 902229003, 567893004, 705258001, 764618001, 714826005, 816938006, 585812001, 664074018, 830100002, 752020003, 111593001, 734569002, 688105002, 855081004, 817417005, 799017001, 694153007, 809961004, 749214001, 879294002, 835390002, 660830001, 796243001, 874547003, 776179003, 807379003, 680264001, 589599042, 856232002, 687304001, 786920002, 685448005, 568808001, 682238024, 666045001, 585480001, 762205003, 707208003, 807005003, 798952007, 809874001, 605106002, 717490002, 656914001, 763282001, 554450003, 782066008, 747634008, 649671004, 664647004, 684021087, 804732004, 393447015, 760806001, 624486002, 573085043, 898694001, 742982003, 586310001, 713993078, 572797048, 760123001, 763323002, 755440001, 695632001, 711440002, 789808002, 729936003, 787216003, 564358023, 153115019, 793018001, 714650003, 741466004, 891322004, 745711001, 823791001, 818031004, 731407004, 777892001, 685284003, 586896039, 695545001, 698276009, 622745003, 746329003, 568601006, 825550001, 682670002, 583534002, 831918001, 569678002, 833486001, 156227001, 706371001, 666382015, 710936002, 685816002, 745475014, 763469001, 863565001, 777229004, 399256013, 639192012, 485678032, 510210001, 695632087, 770615001, 757900001, 801420003, 689389032, 917121001, 611265002, 725718001, 587137009, 586955001, 695542010, 553611005]"
16336410366372469481,"[902288001, 812464001, 817067003, 854330001, 766523001, 760746003, 757194002, 744906006, 788383001, 739503003, 622314012, 519588003, 865172003, 668537002, 762313003, 568601006, 682670002, 699358002, 936979001, 464297021, 253448001, 640184001, 719544002, 754925002, 843373002, 693243003, 730946001, 766434001, 854338001, 723378001, 816962001, 516000087, 881031001, 680327001, 738567002, 729004001, 801452001, 825580003, 832732003, 777148001, 892892001, 803772003, 562245097, 492897002, 614854005, 772843001, 351933051, 501915004, 866731001]"
16397129288361098793,"[903840002, 399136004, 490176004, 752437001, 599580042, 787925001, 859622001, 804992016, 748566033, 669882004, 658298006, 764927001, 812207002, 789119002, 754223009, 732676001, 687524003, 640244003, 665636005, 567413030, 756132001, 733076001, 808276001, 756633003, 773897003, 747198001, 832494001, 586126002, 576739001, 675139002, 735763003, 779827003, 816563002, 588515007, 852584001, 647416001, 893064003, 732920002, 839496004, 823101001, 697054026, 721320010, 730013004, 788946001, 761698002, 814594003, 562498002, 539474002, 681373010, 723799001, 705031001, 580482011, 517495004, 824764001, 828652002, 537346020, 873564004, 228257001, 399201002, 488017008, 800390001, 831446001, 886390002, 910278001, 811670002, 875110001, 824310001, 829078001, 791803001, 670043002, 512251003, 702790003]"
16425528945487852382,"[542464001, 355072002, 704128001, 838357002, 666581003, 689109003, 762261005, 568597006, 350911002, 679508002, 399061027, 732842021, 537065001, 724905002, 632982059, 825086001, 707155003, 573716028, 820563003, 791293002, 744786001, 745298001, 770578001, 671783001, 751783001, 559634018, 775996012, 660497006, 743633008, 633148017, 718438002, 711462005, 623632001, 502224001, 736592003, 591334019, 512251012, 848869001, 683621001, 554598027, 759482001, 752570001, 850895001, 856527002, 731407005, 785060001, 730683041, 754404004, 798265001, 837049002, 797710001, 842062003, 708366004, 711694003, 772899001, 657208001, 764280001, 294008005, 864013001, 726925005, 718732001, 742924002, 794572001, 784396004, 695457004, 380193006, 682550001, 738230004, 816759029, 755574006, 775435001, 721270012, 623115005, 536139006, 701472002, 815264002, 736672003, 761248002, 777504006, 695584003, 678965001, 717365002, 685813001, 790645007, 707743003, 749407004, 649440030, 638751007, 684021022, 587444001, 664074022, 519583015, 763785001, 599945006, 739529007, 817353007, 673396015, 617502001, 751155001, 744712001, 253448002, 790216001, 747080001, 700104006, 678280009, 700701002, 841565001, 779890001, 745138002, 574109011, 702834001, 708466001, 779250006, 803250001, 783346008, 574109017, 719239001, 790791004, 408647009, 599580001, 865073001, 865073002, 671985001, 662577001, 672625008, 688326005, 663515004, 189616008, 785861001, 777754001, 688474005, 842607001, 732463001, 714927003, 724399002, 818031003, 794884001, 752516003, 817497001, 832473001, 504154027, 312878001, 716419001, 465816001, 810520002, 781400002, 860525001, 776237006, 779842001, 761410002, 826498003, 836226001, 844503001, 709996002, 834412007, 849217001, 822017002, 766785003, 562245103, 710486001, 743979002, 708459007]"
16549324363345187199,"[656192001, 695632002, 670752002, 501323011, 761701001, 856405001, 478992010, 879066001, 680810002, 758138002, 663674002, 827658003, 652671001, 762063004, 877332001, 874916005, 832884008, 599580072, 758089002, 822201002, 758110001, 758126002, 656734005, 781758008, 809411004, 758040001, 758088002, 608776002, 643678021, 749699017, 233091020, 755309004, 726925005, 562306001, 758050001, 608776021, 742663001, 749815001, 855735002, 758060001, 758156001, 743644003, 799356002, 702657001, 753857001, 712230002, 702774003, 794454002, 673462004, 305931001, 758043001]"
16552445309859815957,"[608776002, 695632002, 762096004, 849648002, 849440003, 749699017, 761701001, 856405001, 233091020, 701589001, 719957006, 570189003, 879066001, 557994003, 608776021, 742663001, 479167001, 812271001, 502186012, 877332001, 784332002, 743644003, 759871012, 874916005, 750260005, 702657001, 822201002, 681561001, 811281001, 859105003, 598806002, 702774003, 624486003, 504154037, 684021047, 634009017]"
16807316385700627382,"[512251008, 509280004, 751285001, 755861003, 829845005, 587813006, 717674001, 549914003, 719231002, 778064029, 687034023, 651369001, 695545002, 756633001, 688537004, 774873001, 772046001, 771822003, 780510004, 782446003, 644419001, 510419001, 685811002, 559630013, 794819005, 626168001, 837448002, 719544002, 809901002, 801309002, 767815001, 803399001, 611415005, 884220001, 792428001, 777036004, 811601001, 823505002, 695601001, 736593002, 703718001, 832598002, 647190003, 739974006, 894651003]"
16874583176928776683,"[896064001, 831728002, 811368002, 748816005, 817181001, 629349002, 675322001, 917290001, 857279001, 879807002, 673799006, 870260001, 728156003, 819147001, 831545001, 919273004, 712406001, 708478002, 688411001]"
16938355567544925171,[]
16988726785698153457,"[768912001, 781413001, 716581002, 764618001, 714826005, 823791001, 731407004, 799017001, 754425002, 809961004, 568601006, 833486001, 708740018, 764542002, 569678002, 677899001, 705966006, 706371001, 807379003, 717779004, 745475014, 798952007, 696125001, 657227002, 656914001, 763282001, 745250003, 554450003, 770615001, 889575002, 757900001, 801420003, 660599013, 689389032, 916598001, 586310001, 587137009, 624486002, 816759029, 713993078, 857163001, 707051002]"
17092239961354817404,"[673144001, 687704001, 708472003, 724405002, 733045002, 565379022, 793911001, 738540001, 709177001, 811905001, 599580017, 654046001, 762846001, 695542005, 616635001, 813451002]"
17160905364186836922,"[612075008, 681376001, 903840002, 399201026, 817280008, 846581001, 767317001, 716853002, 752437001, 699445001, 659381001, 746069006, 789770001, 844906001, 589599001, 663679001, 658495001, 706016028, 764927001, 802815001, 815028001, 718292001, 793108003, 753737001, 837694001, 837438002, 879166004, 762846008, 796243001, 641715002, 544627004, 842952001, 636392001, 835549001, 566621002, 823101001, 643357001, 573085005, 811773002, 746994001, 883026001, 730482003, 688498001, 724402005, 581298006, 828114003, 573085020, 566941024, 836284002, 610776001, 716348008, 735121001, 631409002, 926502001, 501286001, 800390001, 910278001, 572998001, 624486002, 719238004, 791803001, 670043002, 674651001, 611024002, 902288003, 763280003, 883275001, 620933002, 590928011, 879781004, 865594002, 669882004, 785018005, 768879001, 812207002, 891663002, 745199003, 620762018, 316441001, 730683050, 643577001, 877273001, 453358002, 554598067, 576739001, 822115001, 825720001, 882840002, 647416001, 764280004, 732920002, 737432001, 552473031, 764280001, 716045001, 781613001, 803757002, 837741001, 857901001, 813602001, 826498003, 731160021, 687704022, 794007001, 685687004, 611415005, 619884001, 876332002, 617036003, 776237030, 373506024, 805505001, 711521004, 831446001, 886390002, 521302004, 761067001, 916235002, 874891003]"
17162190393538770163,"[853792005, 758581001, 868309002, 727029001, 408875018, 816597006, 635146001, 803594004, 824778004, 707135001, 877279002, 638228002, 738943010, 806388002, 676052008, 736681001, 753737001, 770345002, 852585002, 661417005, 678942001, 748574002, 689022002, 697054004, 688105011, 646067002, 629758013, 705800001, 657512001, 724904001, 762856001, 881362001, 782066002, 726226002, 712914003, 875719003, 812167004, 783346016, 756209001, 825585002, 890683001, 640539002, 846139003, 759814011, 760667004, 814224002, 591088003, 879248004, 757552006, 663568009, 759909002, 636421003, 723109001, 691834001, 721178002, 758650003, 917434004, 669562001, 818031001, 556527004, 852523001, 461327006, 814116001, 687034024, 559193001, 883033001, 607705002, 900398001, 734435001, 659854010, 732611003, 747939002, 872920001, 659832001, 682520001, 825720004, 568601030, 830733001, 712216009, 809901003, 757741003, 880738001, 824194002, 456163030, 870188001, 809206001, 875350001, 708311029, 810838009, 556438013]"
17169354442676680239,"[568931009, 795440002, 614848003, 852584001, 490176004, 399136004, 893064003, 749205001, 599580042, 666061003, 804992016, 748566033, 788946001, 510018004, 488546006, 658298006, 640807001, 647023001, 580482011, 723799001, 754223009, 687524003, 537346020, 760425001, 855793001, 399201002, 589641004, 832473004, 736678002, 755566002, 636323001]"
17217418547002798950,"[704128001, 355072002, 838357002, 666581003, 689109003, 762261005, 723669002, 873706001, 350911002, 679508002, 732842021, 537065001, 632982059, 825086001, 820563003, 791293002, 630141002, 487827024, 745298001, 770578001, 895506003, 671783001, 737639001, 559634018, 798972004, 775996012, 660497006, 743633008, 589222001, 832166002, 718438002, 711462005, 623632001, 502224001, 736592003, 591334019, 512251012, 683621001, 554598027, 759482001, 661306005, 668815001, 896527002, 856527002, 778064028, 731407005, 600932001, 754404004, 798265001, 837049002, 678073001, 772537001, 797710001, 842062003, 708366004, 772899001, 657208001, 764280001, 294008005, 726925005, 832482002, 399223001, 808631002, 399223004, 718732001, 742924002, 794572001, 784396004, 831777001, 695457004, 399201005, 380193006, 738230004, 816759029, 399223029, 775435001, 721270012, 623115005, 536139006, 723872001, 761248002, 736672003, 695584003, 777504006, 678965001, 717365002, 685813001, 790645007, 784650001, 429322001, 707743003, 749407004, 649440030, 638751007, 684021022, 664074022, 519583015, 763785001, 910601003, 599945006, 739529007, 817353007, 673396015, 693321007, 744712001, 253448002, 790216001, 585480001, 678280009, 700701002, 572573002, 614429002, 779890001, 702834001, 708466001, 574109012, 803250001, 779250006, 783346008, 574109017, 719239001, 875719003, 790791004, 408647009, 599580001, 746332002, 865073001, 865073002, 671985001, 662577001, 585158001, 688326005, 278811002, 663515004, 189616008, 785861001, 777754001, 842607001, 732463001, 714927003, 724399002, 818031003, 794884001, 547780002, 752516003, 659460003, 832473001, 504154027, 563609005, 312878001, 465816001, 810520002, 781400002, 860525001, 857901001, 738713035, 776237006, 779842001, 743234001, 826498003, 844503001, 674606046, 709996002, 708460006, 834412007, 822017002, 710486001, 743979002, 708459007]"
17226939564266642961,"[747984001, 325542018, 706016001, 723872001, 723669002, 429322001, 873706001, 661306005, 819082006, 668815001, 600932001, 547780002, 659460003, 678073001, 772537001, 607705003, 563609005, 716958001, 806243005, 696155002, 585480001, 810744003, 689165001, 857901001, 572573002, 723341004, 614429002, 630141002, 487827024, 743234001, 849586004, 681373013, 733831001, 399223001, 737639001, 399223004, 372860001, 746332002, 708460006, 399201005, 278811002, 589222001, 399223029, 586955001, 538283002, 536139006]"
17310309601256058507,"[612075008, 644288001, 490176002, 706016001, 825600004, 868544001, 835136002, 764416001, 817280008, 776885001, 685813001, 689109003, 838357002, 706016010, 746069006, 789770001, 844906001, 699178003, 700938003, 762762002, 724906009, 753279001, 740564001, 684340002, 482207016, 511817001, 763785001, 744393002, 846025001, 673396015, 638622001, 785086001, 825086002, 879166004, 780510004, 708472002, 850259001, 641715002, 685683001, 857171002, 827411006, 179208001, 842952001, 253448002, 646536001, 794280001, 651869001, 811773002, 801309002, 858834002, 828114003, 581298006, 790791004, 816423005, 566941024, 823324002, 559634018, 836284002, 743644005, 720572005, 240561001, 631409002, 843537001, 860657001, 872177004, 713993069, 501286001, 718278002, 904422001, 616849012, 909371001, 674651001, 794971001, 572582012, 663515004, 681180030, 572998012, 488561021, 729808002, 611024002, 763280003, 762096002, 736592003, 731280002, 883275001, 683621001, 751557002, 750960002, 631536012, 868939001, 640666001, 909914002, 758650003, 785018005, 760975001, 656015002, 732463001, 768879001, 745199003, 722991001, 898287007, 794884001, 842724003, 652731047, 624633001, 730683050, 665657003, 618287018, 554479018, 316441001, 643577001, 877273001, 811993002, 453358002, 599580083, 797710002, 554598067, 772899001, 868163002, 856440001, 764280001, 863000003, 764280004, 695544005, 889379010, 864216004, 610776001, 742925001, 857901001, 688558018, 552473036, 726925005, 797250001, 761698002, 780322002, 731160021, 687704022, 685687004, 794572001, 776237030, 732545001, 731425001, 711521004, 611020017, 733782001, 673281013, 634411001, 713997050]"
17395903053273414354,"[399201026, 757995011, 687424003, 835136002, 870528005, 612800009, 861685001, 612800016, 743626001, 802815001, 815028001, 662644002, 401044004, 743113001, 786921001, 757427001, 710611002, 646035001, 678942011, 816563005, 636392001, 889000002, 625480002, 843752003, 662888003, 817352006, 785853001, 697054026, 742525002, 746994001, 883026001, 579541076, 686631002, 909884001, 652924010, 652924011, 721457004, 572998001, 624486002, 554450036, 714790008, 621915006, 708432005, 763280008, 798885001, 620933002, 554811020, 892794001, 865594002, 841498008, 815727001, 817721001, 504154027, 687524012, 816953006, 695545008, 658329009, 666382001, 778062001, 622969013, 670499002, 859363003, 893059005, 737432001, 863000003, 843213001, 781613001, 803757002, 806605001, 787095001, 696631001, 858284003, 672748004, 693612003, 717879014, 373506024, 805505001, 841260010, 638657005, 807681007, 746518001, 831446002, 521302004, 761067001, 539723006]"
17517816800751031424,"[584928001, 562245062, 727808006, 848997003, 550309008, 669713001, 795790001, 705966002, 811198001, 691446004, 700966004, 848422001, 718747001, 448515001, 564358012, 375585023]"
17580037341305938743,"[679280001, 446224002, 683024003, 874064001, 745232003, 550309001, 727061002, 711701003, 681381003, 446224016, 701802001, 189626001, 717050001, 816490001, 640154008, 758191001, 872575001, 671663001, 652367003, 663567001, 678687001, 731743002, 849519004, 746644001, 654410023, 349301032, 702249001, 671385002, 681385003, 777273005, 679774001, 437150001, 555102001, 721118001, 724905009, 855198005, 821731001, 611235002, 637283007, 785464001, 695544002, 708845001, 539291001, 734077003, 746509004, 757709005, 619778001, 713997016, 637255001, 419634010, 686631001, 649671004, 716951001, 746087002, 753916001, 640716001, 629420002, 780172004, 681180006, 704849001, 355569002, 739953004, 854550001, 667446001, 648998001, 680262003, 708379004, 663515001, 626587004]"
17652295217545599037,"[648320002, 717664002, 821152003, 827637001, 841173002, 857621003, 726229003, 860949002, 685813007, 581162007, 685813016, 797567002, 399223068, 845428004, 770825001, 830313001, 932798001, 597918001, 618942001, 879294003, 845790006, 836267001, 854920001, 505512004, 519583045, 572797001, 587229001, 621757003, 918717001, 830365003, 720125007, 487827024, 572797009, 846354001, 862482002, 400285020, 879996001, 798407010, 717884003, 737852001, 797084005, 681916009, 720125040, 680262003, 714790008, 720125051, 761968001, 783280001, 878800002, 714790017, 683024003, 790096002, 714790024, 768229001, 747045001, 664133001, 633285002, 842245002, 571706001, 814650001, 759482001, 796239001, 693242014, 701657003, 829977004, 671022001, 890766001, 845614003, 658403001, 713699002, 583534009, 866755001, 714083009, 738072001, 708472003, 744600004, 808653001, 759266001, 610776023, 399223001, 660599001, 399223004, 640716001, 867948001, 671852003, 523489001, 701729002, 821057001, 839521001, 886241001, 872278001, 704630003, 399223028, 564310008, 852523001, 607691002]"
17657386872456721794,"[852584001, 701792002, 893064003, 490176004, 399136004, 904712001, 727557001, 599580042, 790368009, 861173004, 575141005, 858381004, 804992016, 748566033, 788946001, 880195002, 773602002, 658298006, 723799001, 580482011, 796210012, 754223009, 552604001, 687524003, 537346020, 702969001, 399201002, 820601001, 814129002, 880358001, 816494003, 636323001, 822355002, 671515003, 747099005]"
17685829231157282976,"[878720001, 836480003, 708352004, 408875020, 628927001, 643535001, 899247005, 496762018, 539209001, 496111018, 660308009, 662553002, 720473004, 780297006, 795417003, 775838001, 670942002, 555550003, 823118001, 892558001, 659459001, 853251001, 657283003, 892051002, 510675005, 893106001, 669874002, 516903008, 738924001, 890684002, 681373027, 808305003]"
17708639369582808660,"[755440001, 355072002, 574752003, 695632001, 790448003, 829168004, 762096004, 695632002, 761701001, 876053002, 153115019, 706016011, 669605003, 718549003, 856405001, 705258001, 813898002, 753237011, 879066001, 740943001, 568597021, 866383006, 877332001, 874916005, 832884008, 822201002, 622745003, 881817008, 568601020, 639838015, 680264001, 802344001, 608776002, 766829001, 673677002, 843869003, 762205002, 399256013, 233091020, 510210001, 605106002, 717490002, 655261009, 608776021, 742663001, 726183002, 752471003, 811783005, 743644003, 805323001, 393447015, 819137001, 663937002, 702657001, 680374001, 821062001, 702774003, 659302004, 539787001, 740235002, 733419005]"
17866951915877159595,"[875040001, 687424005, 760597001, 588245003, 551370001, 873279001, 563519008, 723529003, 635049004, 671433004, 811198001, 698718002, 879294002, 877278002, 764563002, 776179003, 804691004, 589599042, 856232002, 739144005, 806269001, 762205003, 756904012, 573085010, 578023001, 735751001, 881031001, 307239004, 649671004, 431570014, 757671007, 852775004, 746076001, 694321001, 752689002, 760806001, 568593010, 820464003, 564358023, 189616008, 728997001, 845541001, 707269003, 707269004, 716581003, 849637002, 793018001, 796239001, 810927001, 700079002, 818031004, 457892003, 610543011, 586896039, 723353002, 633977002, 537817011, 751587001, 748579001, 764355004, 811907006, 759480001, 849112001, 711032002, 865240001, 715469001, 553069002, 717464010, 777229004, 759021003, 781613006, 537688015, 742274001, 842605015, 580482011, 736887003, 776237020, 693708002, 909185001, 228257002, 665089002, 692833004, 690593002, 839265002, 661686001, 725718001, 849643001, 745963002]"
